step,type,amount,oldbalanceOrg,newbalanceOrig,oldbalanceDest,newbalanceDest,isFlaggedFraud,isFraud
346.0,0.0,120486.46,56488.0,0.0,20718.8,141205.26,0.0,0
372.0,0.0,192506.16,530.0,0.0,171186.37,363692.53,0.0,0
188.0,0.0,90978.9,2507.0,0.0,587429.24,678408.14,0.0,0
282.0,0.0,127642.87,44087.0,0.0,1368263.31,1495906.17,0.0,0
234.0,0.0,38029.42,13556.0,0.0,601623.88,639653.3,0.0,0
253.0,0.0,305141.62,0.0,0.0,725952.36,1031093.98,0.0,0
10.0,1.0,970766.76,0.0,0.0,9474577.06,10203602.43,0.0,0
156.0,1.0,391135.34,0.0,0.0,5761990.92,6153126.26,0.0,0
282.0,1.0,332572.87,217786.53,0.0,5682142.1,6014714.98,0.0,0
188.0,1.0,662410.56,0.0,0.0,3218358.33,3880768.88,0.0,0
40.0,0.0,71573.01,0.0,0.0,72063.68,143636.69,0.0,0
307.0,0.0,166206.7,122.0,0.0,0.0,166206.7,0.0,0
142.0,1.0,173183.14,3968.0,0.0,68141.21,241324.35,0.0,0
383.0,1.0,740391.65,0.0,0.0,1748580.52,2488972.17,0.0,0
183.0,0.0,74984.63,0.0,0.0,635928.07,710912.7,0.0,0
182.0,0.0,229282.41,8674.0,0.0,0.0,229282.41,0.0,0
14.0,0.0,2117.19,0.0,0.0,469115.35,633960.95,0.0,0
235.0,0.0,170556.73,0.0,0.0,5467532.21,5638088.94,0.0,0
377.0,0.0,5840.28,0.0,0.0,13461.18,19301.46,0.0,0
398.0,0.0,385386.6,55485.43,0.0,490405.46,875792.07,0.0,0
131.0,0.0,353871.4,0.0,0.0,1190250.78,1544122.18,0.0,0
180.0,0.0,122992.15,131918.2,8926.06,21215.0,15137.9,0.0,0
180.0,0.0,555450.38,21718.0,0.0,583187.96,1138638.34,0.0,0
299.0,0.0,437358.52,0.0,0.0,1348550.88,1785909.39,0.0,0
154.0,1.0,746620.68,7365.0,0.0,105128.31,851749.0,0.0,0
370.0,0.0,172329.87,0.0,0.0,232934.12,405263.99,0.0,0
18.0,0.0,102769.3,49631.0,0.0,258177.0,360946.3,0.0,0
181.0,1.0,126560.33,22158.0,0.0,0.0,126560.33,0.0,0
37.0,0.0,109095.31,0.0,0.0,4710762.05,4932680.63,0.0,0
186.0,0.0,190764.4,0.0,0.0,1880620.11,2071384.51,0.0,0
253.0,0.0,321888.51,0.0,0.0,9685185.75,10007074.26,0.0,0
400.0,0.0,58181.17,0.0,0.0,17223643.21,17281824.38,0.0,0
154.0,0.0,150745.04,0.0,0.0,458432.18,609177.22,0.0,0
540.0,0.0,426702.7,0.0,0.0,455462.69,882165.39,0.0,0
348.0,0.0,303259.16,0.0,0.0,1833779.17,2137038.33,0.0,0
184.0,1.0,105809.49,8625.0,0.0,0.0,105809.49,0.0,0
250.0,1.0,720108.39,358.0,0.0,3382.07,723490.46,0.0,0
44.0,0.0,88418.3,105649.0,17230.7,0.0,88418.3,0.0,0
596.0,0.0,93251.87,2796.0,0.0,19256.2,112508.07,0.0,0
40.0,0.0,39730.1,0.0,0.0,242877.53,282607.63,0.0,0
358.0,1.0,392731.9,20760.0,0.0,9835866.24,10228598.14,0.0,0
258.0,0.0,193211.8,0.0,0.0,1567959.71,1761171.51,0.0,0
302.0,0.0,88571.97,10058.0,0.0,1043260.23,1131832.2,0.0,0
276.0,0.0,171973.86,49696.0,0.0,714134.64,886108.49,0.0,0
33.0,0.0,15571.24,0.0,0.0,4308753.89,4324325.13,0.0,0
206.0,0.0,201756.27,142.0,0.0,0.0,201756.27,0.0,0
345.0,0.0,317626.22,12476.0,0.0,313696.23,631322.45,0.0,0
10.0,1.0,78915.74,9835.0,0.0,2785.0,175234.06,0.0,0
44.0,0.0,62945.72,2414.0,0.0,0.0,62945.72,0.0,0
369.0,0.0,2886.29,0.0,0.0,16143.32,19029.6,0.0,0
354.0,0.0,96861.68,36010.0,0.0,1221790.32,1318652.0,0.0,0
15.0,0.0,403816.43,0.0,0.0,681447.2,1085263.63,0.0,0
188.0,0.0,568965.01,0.0,0.0,773313.77,1342278.78,0.0,0
186.0,0.0,288540.2,597.0,0.0,9145.63,297685.83,0.0,0
380.0,1.0,10371.78,41234.57,30862.79,15547.85,25919.64,0.0,0
40.0,0.0,103628.01,17046.0,0.0,0.0,103628.01,0.0,0
9.0,0.0,224952.6,0.0,0.0,3022788.23,4880735.77,0.0,0
369.0,1.0,3230083.99,0.0,0.0,4840537.21,8070621.19,0.0,0
324.0,0.0,49364.36,0.0,0.0,368146.97,417511.33,0.0,0
17.0,0.0,83568.22,77894.0,0.0,51144.0,134712.22,0.0,0
208.0,0.0,97641.88,165321.0,67679.12,0.0,97641.88,0.0,0
15.0,0.0,304464.59,299336.63,0.0,184343.23,488807.82,0.0,0
257.0,0.0,31759.99,68960.0,37200.01,0.0,31759.99,0.0,0
546.0,1.0,663626.47,492514.46,0.0,794315.34,1457941.81,0.0,0
306.0,0.0,264366.2,0.0,0.0,378313.71,642679.91,0.0,0
332.0,1.0,472970.26,19603.0,0.0,0.0,472970.26,0.0,0
161.0,1.0,367336.96,0.0,0.0,553129.29,920466.26,0.0,0
153.0,0.0,87218.49,0.0,0.0,112000.77,199219.25,0.0,0
404.0,0.0,143976.76,0.0,0.0,621885.32,765862.08,0.0,0
136.0,0.0,54959.58,325423.55,270463.97,0.0,54959.58,0.0,0
177.0,0.0,219180.28,50278.0,0.0,795424.69,1014604.97,0.0,0
15.0,0.0,90229.15,0.0,0.0,349527.36,439756.52,0.0,0
18.0,0.0,281910.16,0.0,0.0,1459015.95,1906973.69,0.0,0
378.0,0.0,23733.94,0.0,0.0,49621.25,73355.19,0.0,0
274.0,0.0,71296.54,0.0,0.0,2230238.47,2301535.01,0.0,0
592.0,1.0,733208.87,444185.0,0.0,17551.75,750760.62,0.0,0
162.0,0.0,298902.77,3217.0,0.0,2401526.5,2700429.27,0.0,0
208.0,0.0,37669.68,51614.0,13944.32,149658.46,187328.14,0.0,0
356.0,0.0,73952.82,0.0,0.0,461116.36,535069.18,0.0,0
156.0,0.0,207148.79,0.0,0.0,2160179.62,2367328.41,0.0,0
205.0,0.0,289100.13,476253.0,187152.87,0.0,289100.13,0.0,0
184.0,0.0,20007.51,105554.0,85546.49,0.0,20007.51,0.0,0
210.0,0.0,69355.84,85793.0,16437.16,121645.09,191000.93,0.0,0
371.0,0.0,103085.93,0.0,0.0,2123201.75,2226287.68,0.0,0
16.0,0.0,217708.23,498442.28,280734.05,236882.55,454590.77,0.0,0
231.0,0.0,481633.72,12094.0,0.0,1115151.27,1312038.65,0.0,0
305.0,0.0,173470.25,0.0,0.0,2353812.55,2527282.81,0.0,0
185.0,0.0,315017.41,50274.0,0.0,516433.58,831450.99,0.0,0
229.0,0.0,194599.18,281489.0,86889.82,5068096.86,5262696.03,0.0,0
595.0,0.0,307901.99,0.0,0.0,6275974.65,6583876.64,0.0,0
137.0,1.0,311749.45,0.0,0.0,332435.86,644185.31,0.0,0
375.0,0.0,141028.15,0.0,0.0,3592825.47,3733853.62,0.0,0
705.0,0.0,19074.51,0.0,0.0,140201.74,159276.25,0.0,0
153.0,1.0,418269.29,0.0,0.0,882129.25,1300398.54,0.0,0
376.0,1.0,6634760.1,10372.0,0.0,2109.21,6636869.31,0.0,0
594.0,0.0,368478.36,0.0,0.0,547631.28,916109.64,0.0,0
396.0,0.0,37934.14,583877.81,545943.67,1036210.56,1074144.7,0.0,0
39.0,0.0,330277.56,0.0,0.0,1912239.34,2242516.91,0.0,0
35.0,1.0,49052.78,0.0,0.0,90934.13,139986.91,0.0,0
159.0,0.0,39398.99,0.0,0.0,6765844.55,6805243.54,0.0,0
259.0,0.0,81245.02,0.0,0.0,294413.96,375658.98,0.0,0
304.0,0.0,146841.45,0.0,0.0,1049502.48,1196343.93,0.0,0
306.0,1.0,989595.35,65617.0,0.0,0.0,989595.35,0.0,0
19.0,0.0,50076.01,116.0,0.0,357661.79,407737.79,0.0,0
300.0,0.0,419392.93,125852.0,0.0,2173879.41,2593272.33,0.0,0
258.0,0.0,167286.67,0.0,0.0,4520293.91,4687580.57,0.0,0
398.0,0.0,207073.04,0.0,0.0,210843.76,417916.8,0.0,0
214.0,0.0,157255.97,44.0,0.0,1288403.77,1445659.74,0.0,0
16.0,0.0,23706.74,0.0,0.0,381106.08,594879.42,0.0,0
374.0,0.0,33031.04,0.0,0.0,572636.67,605667.71,0.0,0
19.0,0.0,212047.48,0.0,0.0,324308.52,536356.0,0.0,0
142.0,0.0,213879.18,0.0,0.0,1237111.27,1450990.46,0.0,0
299.0,0.0,337399.84,9927.0,0.0,81600.88,419000.72,0.0,0
298.0,0.0,350594.24,0.0,0.0,2303297.88,2653892.12,0.0,0
36.0,0.0,458999.94,12933.0,0.0,0.0,458999.94,0.0,0
256.0,1.0,1261090.5,2270.0,0.0,0.0,1261090.5,0.0,0
305.0,1.0,10000000.0,202597.0,0.0,0.0,14170543.62,0.0,0
352.0,0.0,414639.0,30394.0,0.0,208851.66,623490.66,0.0,0
15.0,0.0,471149.62,0.0,0.0,1147599.41,1803083.87,0.0,0
397.0,1.0,423250.71,0.0,0.0,6111035.39,6534286.1,0.0,0
232.0,0.0,141837.19,55156.0,0.0,3141470.49,3283307.68,0.0,0
301.0,0.0,84353.64,0.0,0.0,109909.77,194263.41,0.0,0
328.0,0.0,56705.07,0.0,0.0,181594.12,238299.19,0.0,0
394.0,1.0,92082.57,123798.44,31715.87,110700.14,202782.71,0.0,0
276.0,0.0,152140.24,0.0,0.0,197208.0,349348.25,0.0,0
681.0,1.0,1130672.28,0.0,0.0,2675730.62,3806402.9,0.0,0
137.0,0.0,321028.36,0.0,0.0,1417213.63,1738241.99,0.0,0
355.0,0.0,110018.56,14971.0,0.0,0.0,1284506.29,0.0,0
185.0,0.0,232033.7,108.0,0.0,104572.43,336606.14,0.0,0
208.0,0.0,15244.69,85969.0,70724.31,1929714.1,1944958.79,0.0,0
137.0,0.0,307725.08,496.27,0.0,851866.24,1159591.32,0.0,0
10.0,1.0,560730.36,0.0,0.0,3705069.12,4265799.48,0.0,0
227.0,0.0,108748.04,0.0,0.0,10187264.35,10296012.38,0.0,0
162.0,1.0,53698.94,0.0,0.0,713270.71,766969.65,0.0,0
19.0,0.0,7768.59,15495.0,7726.41,0.0,7768.59,0.0,0
214.0,0.0,161311.05,301009.0,139697.95,518451.0,679762.04,0.0,0
9.0,0.0,98989.54,0.0,0.0,200839.75,819101.96,0.0,0
8.0,1.0,866555.89,9819.15,0.0,1718057.35,2234231.7,0.0,0
188.0,0.0,162157.86,51626.0,0.0,35839.91,197997.77,0.0,0
190.0,0.0,466345.35,0.0,0.0,1248649.03,1714994.37,0.0,0
257.0,0.0,344073.56,0.0,0.0,582989.17,927062.73,0.0,0
304.0,0.0,118854.54,16327.0,0.0,303011.11,421865.66,0.0,0
329.0,0.0,137681.55,431861.09,294179.53,13629.64,151311.2,0.0,0
379.0,0.0,245263.59,0.0,0.0,3171137.25,3416400.84,0.0,0
202.0,0.0,41012.44,11704.0,0.0,226099.72,267112.16,0.0,0
281.0,1.0,37958.99,298817.39,260858.4,0.0,37958.99,0.0,0
276.0,0.0,52389.22,0.0,0.0,169665.74,222054.96,0.0,0
14.0,0.0,85304.76,75011.0,0.0,0.0,85304.76,0.0,0
518.0,0.0,247830.15,0.0,0.0,12735093.17,12982923.32,0.0,0
353.0,0.0,213713.99,162100.0,0.0,0.0,213713.99,0.0,0
228.0,0.0,171427.34,0.0,0.0,290312.06,461739.41,0.0,0
259.0,0.0,137991.52,60734.0,0.0,699792.52,837784.04,0.0,0
347.0,0.0,329476.31,0.0,0.0,1876198.84,2205675.14,0.0,0
406.0,0.0,19182.48,90963.0,71780.52,2273002.94,2292185.42,0.0,0
229.0,0.0,309398.75,0.0,0.0,7903296.2,8212694.95,0.0,0
155.0,0.0,141697.52,0.0,0.0,1621339.61,1763037.14,0.0,0
394.0,0.0,176117.71,59566.0,0.0,5602923.67,5779041.38,0.0,0
186.0,1.0,560189.28,0.0,0.0,1352906.89,1913096.17,0.0,0
38.0,1.0,569795.6,0.0,0.0,1372844.84,2090219.84,0.0,0
358.0,1.0,2957100.25,0.0,0.0,4315772.53,7272872.78,0.0,0
355.0,0.0,310852.38,218866.0,0.0,831034.61,1141886.99,0.0,0
203.0,0.0,161106.19,3251.0,0.0,11690149.48,11851255.66,0.0,0
133.0,0.0,49397.18,380754.05,331356.87,5255057.91,5304455.09,0.0,0
38.0,1.0,990565.2,135.0,0.0,28045.0,1018610.2,0.0,0
139.0,0.0,61123.55,82370.0,21246.45,824816.26,885939.81,0.0,0
11.0,0.0,41489.57,0.0,0.0,665948.97,2291641.12,0.0,0
402.0,1.0,558554.66,0.0,0.0,70637042.84,71195597.5,0.0,0
393.0,0.0,167644.34,0.0,0.0,606645.54,774289.88,0.0,0
307.0,1.0,812811.79,0.0,0.0,3475699.54,4288511.33,0.0,0
188.0,0.0,244894.24,0.0,0.0,335194.49,580088.73,0.0,0
132.0,1.0,1704200.97,52850.0,0.0,905682.45,2609883.42,0.0,0
163.0,0.0,58026.76,40464.0,0.0,0.0,58026.76,0.0,0
232.0,0.0,103676.64,0.0,0.0,435766.72,539443.36,0.0,0
188.0,0.0,119928.02,0.0,0.0,139381.64,259309.67,0.0,0
588.0,0.0,90296.93,81942.0,0.0,0.0,90296.93,0.0,0
213.0,0.0,212780.13,2057.0,0.0,3160360.75,3373140.87,0.0,0
398.0,0.0,157962.53,56718.0,0.0,43366.15,201328.68,0.0,0
396.0,0.0,117810.09,2527.0,0.0,0.0,117810.09,0.0,0
348.0,0.0,205282.76,474.0,0.0,0.0,205282.76,0.0,0
352.0,0.0,15619.37,395.0,0.0,197571.94,213191.31,0.0,0
302.0,1.0,310903.62,0.0,0.0,1931148.81,2242052.42,0.0,0
13.0,0.0,86938.8,0.0,0.0,1128512.78,1215451.58,0.0,0
254.0,0.0,110621.76,35031.58,0.0,978209.55,1088831.31,0.0,0
275.0,0.0,365961.88,0.0,0.0,5451213.84,5817175.72,0.0,0
251.0,1.0,468527.69,15101.0,0.0,11107180.16,11575707.85,0.0,0
21.0,1.0,261441.0,5173.0,0.0,1394244.44,1655685.44,0.0,0
469.0,0.0,47790.36,0.0,0.0,3148362.17,3196152.53,0.0,0
228.0,0.0,386077.01,0.0,0.0,803809.72,1189886.73,0.0,0
19.0,0.0,355795.61,143478.19,0.0,749791.42,1281390.82,0.0,0
522.0,0.0,195633.87,31257.22,0.0,1559750.88,1755384.75,0.0,0
403.0,0.0,125382.03,28024.0,0.0,222541.39,347923.41,0.0,0
278.0,0.0,110942.56,9352.44,0.0,5353087.17,5464029.73,0.0,0
260.0,0.0,243533.31,0.0,0.0,1547266.81,1790800.12,0.0,0
236.0,0.0,338514.46,0.0,0.0,4284487.84,4623002.3,0.0,0
190.0,0.0,51437.98,90446.0,39008.02,98955.82,150393.8,0.0,0
399.0,0.0,363723.19,59625.0,0.0,5238756.52,5602479.71,0.0,0
404.0,1.0,3054976.45,0.0,0.0,4289675.74,7344652.19,0.0,0
347.0,0.0,452222.53,159319.0,0.0,1212272.75,1664495.28,0.0,0
257.0,0.0,209493.39,0.0,0.0,4485830.46,4695323.84,0.0,0
10.0,0.0,280750.28,0.0,0.0,1608193.4,2506148.4,0.0,0
274.0,0.0,259431.66,49269.0,0.0,16609.09,548061.6,0.0,0
185.0,1.0,3918.64,0.0,0.0,1484125.75,1488044.38,0.0,0
298.0,0.0,188539.11,986.0,0.0,1884732.1,2073271.21,0.0,0
329.0,0.0,157377.49,0.0,0.0,1337649.73,1495027.22,0.0,0
590.0,1.0,496504.38,28299.0,0.0,727547.58,1224051.95,0.0,0
140.0,0.0,47262.46,256222.0,208959.54,2048648.76,2095911.21,0.0,0
393.0,0.0,538546.1,166.0,0.0,0.0,538546.1,0.0,0
283.0,0.0,78667.44,246.0,0.0,1836301.51,1914968.95,0.0,0
274.0,1.0,375727.5,20365.0,0.0,1740403.27,2116130.78,0.0,0
40.0,0.0,420230.55,137480.0,0.0,3546090.21,3966320.76,0.0,0
41.0,0.0,177060.08,0.0,0.0,5979065.88,6156125.96,0.0,0
255.0,0.0,166552.05,0.0,0.0,1110164.9,1276716.95,0.0,0
398.0,1.0,711101.29,37110.0,0.0,126503.36,837604.66,0.0,0
347.0,1.0,2051004.75,124637.29,0.0,2177990.4,4320826.51,0.0,0
522.0,0.0,470232.49,5592.0,0.0,0.0,470232.49,0.0,0
306.0,0.0,168363.07,0.0,0.0,673373.99,841737.06,0.0,0
163.0,1.0,260097.85,0.0,0.0,2017923.3,2278021.15,0.0,0
229.0,0.0,136808.26,0.0,0.0,716201.2,853009.46,0.0,0
207.0,0.0,89917.15,0.0,0.0,2875298.91,2965216.06,0.0,0
156.0,0.0,12809.19,51151.0,38341.81,0.0,12809.19,0.0,0
204.0,0.0,238401.81,20682.0,0.0,1815459.46,2053861.27,0.0,0
129.0,0.0,223399.28,19172.0,0.0,140744.18,364143.46,0.0,0
380.0,0.0,110364.58,10562.0,0.0,0.0,110364.58,0.0,0
307.0,0.0,193458.86,0.0,0.0,198831.91,392290.78,0.0,0
182.0,1.0,200662.89,0.0,0.0,1519669.2,1720332.08,0.0,0
132.0,0.0,608933.39,8040.0,0.0,0.0,608933.39,0.0,0
490.0,0.0,74818.43,0.0,0.0,277216.57,352034.99,0.0,0
694.0,0.0,48240.44,0.0,0.0,147571.37,195811.81,0.0,0
179.0,0.0,197627.8,11393.0,0.0,0.0,197627.8,0.0,0
325.0,0.0,124572.29,0.0,0.0,295245.71,419818.0,0.0,0
251.0,0.0,53754.49,3014.0,0.0,1569978.39,1623732.89,0.0,0
325.0,0.0,70849.48,0.0,0.0,567957.67,638807.15,0.0,0
189.0,0.0,1086.17,0.0,0.0,3890486.09,3891572.26,0.0,0
139.0,0.0,419293.61,0.0,0.0,623865.41,1043159.02,0.0,0
596.0,0.0,271471.38,202365.0,0.0,308860.06,580331.44,0.0,0
289.0,0.0,149091.0,44285.98,0.0,284209.56,433300.56,0.0,0
378.0,0.0,283985.02,0.0,0.0,467327.77,751312.79,0.0,0
158.0,0.0,155096.27,7285.0,0.0,360601.0,515697.27,0.0,0
204.0,0.0,260596.68,174496.0,0.0,0.0,260596.68,0.0,0
183.0,0.0,238650.86,0.0,0.0,326994.34,565645.2,0.0,0
203.0,0.0,155074.72,0.0,0.0,186650.23,341724.95,0.0,0
36.0,0.0,24229.27,460.0,0.0,359862.89,384092.16,0.0,0
300.0,0.0,78013.2,0.0,0.0,378643.34,456656.54,0.0,0
375.0,0.0,183247.49,0.0,0.0,689587.78,872835.27,0.0,0
376.0,0.0,48907.0,0.0,0.0,1566102.87,1615009.87,0.0,0
34.0,0.0,19412.14,2033.0,0.0,1923455.94,1942868.08,0.0,0
251.0,0.0,70189.34,0.0,0.0,2779812.29,2850001.63,0.0,0
395.0,0.0,428881.78,49314.0,0.0,2215760.26,2644642.05,0.0,0
40.0,0.0,156809.21,0.0,0.0,602068.63,758877.84,0.0,0
41.0,0.0,45694.46,303187.0,257492.54,13222.36,58916.81,0.0,0
321.0,1.0,670288.92,0.0,0.0,963640.51,1633929.43,0.0,0
331.0,0.0,134604.46,424.0,0.0,0.0,134604.46,0.0,0
352.0,0.0,27506.77,0.0,0.0,89685.11,117191.88,0.0,0
143.0,0.0,187132.34,27007.92,0.0,351521.96,434245.4,0.0,0
300.0,0.0,106402.04,11534.0,0.0,2031129.29,2137531.33,0.0,0
191.0,0.0,9883.63,37295.0,27411.37,0.0,9883.63,0.0,0
331.0,0.0,274128.29,35081.0,0.0,461240.48,735368.77,0.0,0
189.0,0.0,43166.52,0.0,0.0,1787945.95,1831112.47,0.0,0
369.0,1.0,3351755.35,22350.0,0.0,0.0,3351755.35,0.0,0
332.0,0.0,355154.99,5094.0,0.0,0.0,355154.99,0.0,0
184.0,0.0,58291.08,0.0,0.0,687915.38,746206.46,0.0,0
203.0,0.0,313893.26,0.0,0.0,670717.8,984611.06,0.0,0
132.0,0.0,14671.28,0.0,0.0,379774.58,394445.86,0.0,0
345.0,0.0,82776.44,0.0,0.0,7613859.92,7696636.36,0.0,0
249.0,0.0,242122.2,0.0,0.0,2021913.54,2264035.74,0.0,0
379.0,0.0,177200.12,0.0,0.0,3563742.6,3512968.29,0.0,0
183.0,0.0,285786.57,156413.0,0.0,1894731.4,2180517.98,0.0,0
334.0,0.0,104735.27,0.0,0.0,2288554.53,2393289.8,0.0,0
596.0,0.0,27350.08,102587.0,75236.92,12600.02,39950.1,0.0,0
234.0,1.0,76096.06,0.0,0.0,97354.9,173450.96,0.0,0
401.0,0.0,427291.67,523.0,0.0,302944.49,730236.16,0.0,0
403.0,0.0,75857.45,0.0,0.0,581070.28,656927.73,0.0,0
189.0,1.0,159396.06,21094.0,0.0,0.0,159396.06,0.0,0
325.0,0.0,224891.91,0.0,0.0,924745.7,1149637.61,0.0,0
285.0,0.0,81235.33,0.0,0.0,1095921.15,1177156.47,0.0,0
138.0,0.0,195469.52,0.0,0.0,1135484.09,1330953.62,0.0,0
396.0,0.0,56555.76,30556.0,0.0,0.0,56555.76,0.0,0
15.0,1.0,932956.28,109202.0,0.0,492449.2,1425405.47,0.0,0
260.0,0.0,173803.08,4080.0,0.0,5046905.46,5220708.54,0.0,0
44.0,0.0,259609.5,11104.0,0.0,0.0,259609.5,0.0,0
16.0,0.0,66370.03,5638.0,0.0,0.0,92454.36,0.0,0
353.0,0.0,73038.84,0.0,0.0,344834.3,417873.14,0.0,0
46.0,0.0,109199.08,20438.0,0.0,8976.75,118175.83,0.0,0
547.0,0.0,12150.13,449.0,0.0,0.0,12150.13,0.0,0
129.0,0.0,301756.63,0.0,0.0,738115.41,1039872.03,0.0,0
283.0,0.0,70787.12,0.0,0.0,1995327.79,2066114.9,0.0,0
254.0,0.0,250906.32,0.0,0.0,1238957.66,1489863.97,0.0,0
355.0,0.0,62235.52,78509.0,16273.48,1452848.17,1515083.7,0.0,0
401.0,1.0,257024.72,0.0,0.0,306469.71,563494.43,0.0,0
39.0,0.0,381972.14,6019.0,0.0,159912.11,541884.25,0.0,0
379.0,1.0,40729.82,25695.0,0.0,1343147.92,1383877.74,0.0,0
201.0,1.0,112602.86,24211.0,0.0,340732.77,453335.63,0.0,0
162.0,0.0,374501.52,404392.3,29890.78,622089.54,996591.05,0.0,0
544.0,1.0,1351530.09,0.0,0.0,4113343.19,5464873.28,0.0,0
235.0,0.0,208868.79,5364.0,0.0,0.0,208868.79,0.0,0
156.0,1.0,124931.71,116215.0,0.0,81279.63,206211.35,0.0,0
254.0,0.0,111726.81,14343.0,0.0,0.0,111726.81,0.0,0
208.0,0.0,176728.05,24798.0,0.0,88035.29,264763.34,0.0,0
546.0,0.0,43796.62,699940.0,656143.38,0.0,43796.62,0.0,0
357.0,1.0,250380.87,0.0,0.0,4123931.27,4374312.14,0.0,0
132.0,0.0,640020.7,41918.0,0.0,641326.82,1281347.52,0.0,0
305.0,0.0,406969.55,444.0,0.0,322392.34,729361.89,0.0,0
281.0,0.0,129133.52,106757.0,0.0,17591.03,146724.55,0.0,0
134.0,0.0,378978.74,0.0,0.0,2421813.76,2800792.5,0.0,0
227.0,0.0,129529.19,0.0,0.0,162656.19,292185.38,0.0,0
229.0,0.0,55982.34,0.0,0.0,262844.67,318827.01,0.0,0
255.0,0.0,91707.7,30714.0,0.0,657417.64,749125.34,0.0,0
162.0,0.0,38176.92,16344.0,0.0,60938.86,99115.78,0.0,0
690.0,0.0,391386.56,323477.62,0.0,470305.68,861692.24,0.0,0
574.0,0.0,236351.64,0.0,0.0,809007.8,1045359.45,0.0,0
262.0,1.0,57099.83,0.0,0.0,371778.76,428878.6,0.0,0
335.0,1.0,123647.13,95997.0,0.0,2278735.9,2402383.03,0.0,0
374.0,0.0,12934.05,0.0,0.0,318964.55,331898.59,0.0,0
592.0,0.0,27864.93,8889.0,0.0,92862.18,120727.11,0.0,0
403.0,0.0,201168.83,11114.0,0.0,0.0,201168.83,0.0,0
139.0,1.0,1322730.23,113339.0,0.0,1440238.99,2762969.22,0.0,0
208.0,0.0,175484.97,104021.0,0.0,152932.43,328417.4,0.0,0
227.0,0.0,95916.58,131509.0,35592.42,1218084.85,1314001.43,0.0,0
276.0,1.0,126273.75,0.0,0.0,2421978.73,2548252.48,0.0,0
161.0,1.0,1184543.88,46386.0,0.0,0.0,2231279.66,0.0,0
138.0,1.0,307938.06,0.0,0.0,1224788.24,2303611.97,0.0,0
383.0,1.0,2193496.18,0.0,0.0,4963370.29,7156866.47,0.0,0
249.0,0.0,131578.77,2707.0,0.0,258772.09,390350.86,0.0,0
44.0,1.0,77262.18,0.0,0.0,114922.59,192184.77,0.0,0
154.0,0.0,291105.99,15042.0,0.0,423565.51,714671.5,0.0,0
250.0,0.0,123022.94,10187.0,0.0,7151295.04,7274317.98,0.0,0
12.0,0.0,73969.45,0.0,0.0,993746.92,436369.68,0.0,0
229.0,1.0,486558.32,170876.0,0.0,500880.01,987438.33,0.0,0
346.0,0.0,355250.64,318.0,0.0,221268.65,576519.29,0.0,0
187.0,0.0,76103.22,0.0,0.0,210179.52,286282.74,0.0,0
45.0,0.0,163292.79,0.0,0.0,451977.09,615269.88,0.0,0
253.0,0.0,42517.81,0.0,0.0,6550360.18,6592877.99,0.0,0
183.0,0.0,183878.91,0.0,0.0,293681.89,477560.8,0.0,0
348.0,0.0,246521.39,32018.0,0.0,0.0,246521.39,0.0,0
18.0,0.0,190884.99,14827.0,0.0,323816.49,379123.7,0.0,0
399.0,0.0,101257.27,39082.0,0.0,99989.51,201246.79,0.0,0
251.0,1.0,436329.89,0.0,0.0,930567.11,1366897.0,0.0,0
252.0,0.0,18650.12,0.0,0.0,363365.0,382015.12,0.0,0
275.0,0.0,248282.65,0.0,0.0,749175.5,997458.14,0.0,0
274.0,0.0,119442.0,1294.0,0.0,143918.19,263360.19,0.0,0
178.0,0.0,396443.29,422301.1,25857.81,1275920.06,1672363.35,0.0,0
347.0,0.0,545227.3,536.0,0.0,101297.56,646524.86,0.0,0
326.0,0.0,47619.52,0.0,0.0,1254491.81,1302111.34,0.0,0
276.0,0.0,467631.69,0.0,0.0,816475.6,1284107.29,0.0,0
132.0,1.0,215703.8,0.0,0.0,1445702.23,1661406.03,0.0,0
398.0,0.0,137697.93,0.0,0.0,1811784.01,1949481.94,0.0,0
398.0,0.0,325259.39,1121.0,0.0,813544.44,1138803.83,0.0,0
10.0,0.0,501101.79,0.0,0.0,2084051.47,2585153.26,0.0,0
38.0,0.0,44349.42,30932.0,0.0,21536.76,65886.18,0.0,0
130.0,0.0,18347.9,280.0,0.0,0.0,18347.9,0.0,0
140.0,0.0,96297.56,0.0,0.0,345127.9,441425.45,0.0,0
347.0,0.0,50985.73,0.0,0.0,1186881.36,1237867.09,0.0,0
398.0,0.0,315753.7,95217.0,0.0,42366.03,503010.59,0.0,0
202.0,0.0,199883.11,0.0,0.0,1644700.09,1844583.19,0.0,0
349.0,0.0,184027.63,0.0,0.0,1212428.29,1396455.93,0.0,0
373.0,0.0,49311.33,0.0,0.0,12903288.14,12952599.47,0.0,0
301.0,1.0,321025.47,19800.0,0.0,0.0,321025.47,0.0,0
283.0,1.0,275309.31,0.0,0.0,613434.09,888743.41,0.0,0
137.0,0.0,51823.42,7972.0,0.0,317787.68,369611.1,0.0,0
381.0,0.0,196828.14,0.0,0.0,855615.27,1052443.41,0.0,0
159.0,0.0,263372.86,412932.47,149559.61,4315559.82,4578932.68,0.0,0
209.0,0.0,182460.3,332.0,0.0,0.0,182460.3,0.0,0
33.0,0.0,74696.39,53518.0,0.0,1513177.57,1587873.96,0.0,0
327.0,0.0,54808.89,0.0,0.0,141650.6,196459.49,0.0,0
